t_s,delta_road_rad,yaw_rate_meas_rads,yaw_rate_resid_rads,yaw_rate_pred_rads
46.8,-0.00441466,-0.0337972,0.00543306,-0.03451237196873303
46.82,-0.00431199,-0.0335167,0.00481325,-0.03361198927689252
46.84,-0.00420932,-0.0329565,0.00439216,-0.0326306298426238
46.86,-0.00420932,-0.0319072,0.00546488,-0.03265404643937034
46.88,-0.00420932,-0.0315634,0.00588544,-0.03273078516605783
46.9,-0.00420932,-0.0311705,0.00627963,-0.03273205474058024
46.92,-0.00420932,-0.0307601,0.00662368,-0.03266575473774362
46.94,-0.00420932,-0.0298178,0.00755626,-0.03265602133307186
46.96,-0.00420932,-0.0286503,0.00877575,-0.03270793282465457
46.98,-0.00420932,-0.0279198,0.00950997,-0.03271174154822178
47.0,-0.00420932,-0.0276,0.00979762,-0.03267957899365423
47.02,-0.00420932,-0.0273545,0.0100492,-0.03268578580243043
47.04,-0.00413162,-0.0274486,0.00931223,-0.03204283177672317
47.06,-0.00420932,-0.0278363,0.00963776,-0.03275603559267008
47.08,-0.00420932,-0.0286852,0.00876158,-0.03272881027235632
47.1,-0.00410666,-0.0296427,0.00684842,-0.031773131546533266
47.12,-0.00410666,-0.0301493,0.00643311,-0.03186451350260152
47.14,-0.00410666,-0.029766,0.00680054,-0.031848549184975136
47.16,-0.00410666,-0.0298371,0.00673082,-0.03184992541925327
47.18,-0.00410666,-0.0299239,0.00658875,-0.03179460080127219
47.2,-0.00410666,-0.0292,0.00735956,-0.03184153039015664
47.22,-0.00410666,-0.0298852,0.00671073,-0.03187800059852725
47.24,-0.00410666,-0.0304907,0.00612484,-0.03189754312527679
47.26,-0.00410666,-0.0311002,0.00546597,-0.03184827393811951
47.28,-0.00410666,-0.0301581,0.00641775,-0.03185790757806646
47.3,-0.00410666,-0.0302,0.00643746,-0.03191956287372697
47.32,-0.00410666,-0.0306399,0.00597179,-0.03189368966929801
47.34,-0.00410666,-0.0307198,0.00581922,-0.03182102449941241
47.36,-0.00410666,-0.0301094,0.00643806,-0.03182955715193685
47.38,-0.00410666,-0.0295279,0.00708877,-0.0318986441126993
47.4,-0.00420932,-0.029009,0.0085363,-0.03282727282976049
47.42,-0.00420932,-0.0292426,0.00824998,-0.032774656018998656
47.44,-0.00420932,-0.0296,0.00793554,-0.03281753942508872
47.46,-0.00420932,-0.0297516,0.00781454,-0.032848150277462226
47.48,-0.00420932,-0.0296,0.0079581,-0.03284010963882034
47.5,-0.00420016,-0.0296178,0.0077805,-0.03268025754542956
47.52,-0.00410666,-0.0298,0.00677568,-0.03185776995463865
47.54,-0.00410666,-0.0295652,0.00708469,-0.0319319489822302
47.56,-0.00410666,-0.0295003,0.00714928,-0.03193153611194676
47.58,-0.00410666,-0.0305171,0.00612763,-0.031926719291973285
47.6,-0.00410666,-0.0307515,0.00588071,-0.031914333183470055
47.62,-0.00410666,-0.0299104,0.00675633,-0.03194873904042347
47.64,-0.00413085,-0.0293529,0.00751339,-0.03214825072633427
47.66,-0.00420932,-0.0292,0.00837003,-0.03285195900102944
47.68,-0.00420932,-0.0294,0.00816965,-0.03285167687335779
47.7,-0.00420932,-0.0294,0.00816614,-0.032848150277462226
47.72,-0.00420932,-0.0302,0.00743383,-0.032915860918657065
47.74,-0.00420932,-0.0309052,0.00669814,-0.032885250066283574
47.76,-0.00420932,-0.0318353,0.00574973,-0.032867052831462455
47.78,-0.00420932,-0.0318,0.00578622,-0.032868181342149035
47.8,-0.00420932,-0.0322,0.00545991,-0.032941816664448426
47.82,-0.00420932,-0.032,0.00564213,-0.032924042621134776
47.84,-0.00420932,-0.0319169,0.00563931,-0.03283827580895464
47.86,-0.00420932,-0.0313556,0.0062243,-0.03286183346953702
47.88,-0.00420932,-0.0312,0.00645958,-0.032941534536776784
47.9,-0.00410666,-0.0308182,0.00591362,-0.03201383492177932
47.92,-0.0040811,-0.0315004,0.0049218,-0.031704246164725836
47.94,-0.00400399,-0.0305336,0.00521383,-0.031029345847588555
47.96,-0.00400399,-0.0302,0.0056497,-0.031131727238211768
47.98,-0.00400399,-0.0301587,0.00564884,-0.03108945969162421
48.0,-0.00400399,-0.0297611,0.00600058,-0.03104370339515957
48.02,-0.00400399,-0.0287493,0.00698488,-0.03101619594420576
48.04,-0.00400399,-0.0282,0.00759061,-0.031072552672989175
48.06,-0.00400399,-0.0283088,0.00748905,-0.03107993272080605
48.08,-0.00400399,-0.0290848,0.0066812,-0.031047997241162112
48.1,-0.00400399,-0.0296,0.00616189,-0.03104383757784715
48.12,-0.00400399,-0.0296,0.00624853,-0.031130519594023555
48.14,-0.00400399,-0.029359,0.00645005,-0.031091069883875166
48.16,-0.00400399,-0.0292,0.00660919,-0.031091204066562746
48.18,-0.00399062,-0.0292261,0.00641475,-0.0309228166813603
48.2,-0.00388923,-0.0294236,0.00537486,-0.030080361479580202
48.22,-0.00379866,-0.0298,0.00416782,-0.029249877175129252
48.24,-0.00377785,-0.0302405,0.00356532,-0.02908784577188843
48.26,-0.00359332,-0.0308458,0.00127969,-0.027407435006710425
48.28,-0.00359332,-0.030962,0.00119469,-0.02743862380984742
48.3,-0.00359332,-0.0305866,0.0016175,-0.027486069325044236
48.32,-0.00359332,-0.0305499,0.0016023,-0.027434168266542137
48.34,-0.00359332,-0.0299303,0.00217567,-0.027387926952238635
48.36,-0.00359332,-0.0291279,0.00299301,-0.02740285904331581
48.38,-0.00359332,-0.0288412,0.00337687,-0.027500038055406753
48.4,-0.00359332,-0.0287564,0.0034485,-0.027486912265669565
48.42,-0.00359332,-0.0281462,0.00399084,-0.027418995335286293
48.44,-0.00359332,-0.0280754,0.00405914,-0.02741658693349966
48.46,-0.00359332,-0.0288,0.00340907,-0.02749100654870685
48.48,-0.00359332,-0.0289543,0.00324667,-0.027482938402721604
48.5,-0.00359332,-0.028592,0.00353981,-0.02741381727144502
48.52,-0.00359332,-0.028,0.00411153,-0.027393466276347908
48.54,-0.00359332,-0.0273305,0.00487753,-0.027490043187992197
48.56,-0.00359332,-0.0270364,0.00515864,-0.02747703781834434
48.58,-0.00359332,-0.0270769,0.00507534,-0.027434168266542137
48.6,-0.00359332,-0.0259633,0.00619215,-0.0274374196089541
48.62,-0.00359332,-0.0254776,0.00674425,-0.027503771078176045
48.64,-0.00359332,-0.0262771,0.00593645,-0.02749546209201214
48.66,-0.00359332,-0.0263222,0.00587246,-0.027476676558076334
48.68,-0.00359332,-0.0257157,0.00647583,-0.02747354563575371
48.7,-0.00360501,-0.0256455,0.00669967,-0.02762720275663868
48.72,-0.0037174,-0.0264834,0.00683592,-0.02860134863970374
48.74,-0.00369599,-0.0274,0.00571123,-0.028393221630923914
48.76,-0.00379866,-0.0274,0.00663234,-0.02931441906130937
48.78,-0.00379866,-0.0274793,0.00661163,-0.02937297777460888
48.8,-0.00390132,-0.0282,0.00683822,-0.030320193351883476
48.82,-0.00390132,-0.0285044,0.00651237,-0.030298751672054876
48.84,-0.00390132,-0.0288,0.00616587,-0.03024789305343703
48.86,-0.00390132,-0.0288,0.00616732,-0.030249331214888944
48.88,-0.00390132,-0.0293477,0.00566451,-0.03029417570379877
48.9,-0.00390132,-0.0302,0.00483119,-0.030313133286574062
48.92,-0.00390132,-0.030698,0.00427331,-0.03025325347339418
48.94,-0.00390132,-0.0314356,0.00353031,-0.03024789305343703
48.96,-0.00390132,-0.032,0.00306679,-0.030348695097021504
48.98,-0.00390132,-0.0319587,0.00308574,-0.030326468965491855
49.0,-0.00390132,-0.0316,0.00335449,-0.030236518503771848
49.02,-0.00387378,-0.0316,0.00310814,-0.029990156352962483
49.04,-0.00379866,-0.0316,0.00252631,-0.0294083676056899
49.06,-0.00379866,-0.0315143,0.00262153,-0.02941778792043808
49.08,-0.00379866,-0.0305313,0.00352537,-0.029338733657483733
49.1,-0.00379866,-0.0298,0.00425969,-0.02934166159314871
49.12,-0.00379866,-0.029706,0.00445074,-0.02943879267629551
49.14,-0.00390132,-0.0284661,0.00658888,-0.0303369283215058
49.16,-0.00390132,-0.0280667,0.00692911,-0.030277832960026965
49.18,-0.00390132,-0.0278958,0.00711449,-0.030292345316496327
49.2,-0.00390132,-0.0267916,0.00831135,-0.030384910617219818
49.22,-0.00390132,-0.0268415,0.00819304,-0.0303165325772786
49.24,-0.00390132,-0.027,0.00799789,-0.030279794089279582
49.26,-0.00390132,-0.0267156,0.00830906,-0.030306596189065338
49.28,-0.00390132,-0.026,0.00908103,-0.030362945969590514
49.3,-0.00390132,-0.0258126,0.00922987,-0.030324507836239238
49.32,-0.00390132,-0.0263683,0.00867345,-0.03032372338453819
49.34,-0.00390132,-0.0276478,0.00739418,-0.030323984868438535
49.36,-0.00390132,-0.0276,0.00748638,-0.030368306389547663
49.38,-0.00390132,-0.0274429,0.00764511,-0.030370006034899928
49.4,-0.00390132,-0.0284794,0.00659075,-0.030352094387726035
49.42,-0.00379866,-0.029892,0.00423093,-0.029404930463822317
49.44,-0.00379866,-0.030152,0.00399374,-0.029427717441388862
49.46,-0.00379866,-0.0298,0.00437308,-0.029455087274778857
49.48,-0.00379866,-0.0302814,0.00388563,-0.02944910410189825
49.5,-0.00379866,-0.0305818,0.00355892,-0.029422752680913475
49.52,-0.00379866,-0.0301513,0.00397774,-0.029411040938253565
49.54,-0.00379866,-0.029635,0.00453159,-0.02944859489569565
49.56,-0.00378338,-0.0300298,0.00399777,-0.02930951119615101
49.58,-0.00359332,-0.0301294,0.00212728,-0.027538692904082333
49.6,-0.00359332,-0.0293585,0.00290981,-0.027550253232658202
49.62,-0.00359332,-0.0286473,0.00368616,-0.027615400500986834
49.64,-0.00359332,-0.0288373,0.00351914,-0.027638400738049247
49.66,-0.00349066,-0.0288,0.00256757,-0.026649642418700277
49.68,-0.00349066,-0.0280215,0.00336166,-0.026665083738788967
49.7,-0.00359332,-0.0269971,0.005339,-0.027618049742952136
49.72,-0.00359332,-0.0266431,0.00567295,-0.027597939588033686
49.74,-0.00359332,-0.0272469,0.00504162,-0.027570483807665983
49.76,-0.00359332,-0.0274,0.00488903,-0.02757096548802332
49.78,-0.00359332,-0.0271158,0.00524506,-0.02764285628135453
49.8,-0.00359332,-0.0264218,0.00591861,-0.02762238486616809
49.82,-0.00359332,-0.0270865,0.00521414,-0.02758264623668852
49.84,-0.00359332,-0.0282947,0.00405199,-0.027628646710813352
49.86,-0.00359332,-0.0283123,0.0040979,-0.027692228517980665
49.88,-0.00359332,-0.0280321,0.00434621,-0.02766031719430767
49.9,-0.00358656,-0.0286,0.00361222,-0.027494235017321733
49.92,-0.00349066,-0.0280452,0.00332595,-0.026653151809629523
49.94,-0.00349066,-0.0274,0.00404307,-0.026725094323679123
49.96,-0.00349066,-0.0276738,0.00375198,-0.02670778132842816
49.98,-0.00349066,-0.0286928,0.00271027,-0.026685087267085683
50.0,-0.00349066,-0.0294072,0.00202786,-0.026717139704239487
50.02,-0.00359332,-0.03,0.00237174,-0.027653694089394422
50.04,-0.00359332,-0.0297263,0.00267627,-0.02768452163226342
50.06,-0.00359332,-0.0292,0.00316268,-0.027644662582694518
50.08,-0.00359332,-0.0293564,0.00294209,-0.027580478675080546
50.1,-0.00359332,-0.0285197,0.00380395,-0.02760564647375094
50.12,-0.00359332,-0.0272285,0.00516528,-0.027675730965742176
50.14,-0.00369599,-0.0266,0.00672181,-0.028603785022689975
50.16,-0.00369599,-0.0263082,0.00698727,-0.028577402668309874
50.18,-0.00371852,-0.0254683,0.00801975,-0.02877002336353287
50.2,-0.00381132,-0.0247753,0.00961577,-0.029673075403601798
50.22,-0.00390132,-0.024675,0.0105321,-0.030489111951508822
50.24,-0.00390132,-0.0256795,0.00942675,-0.03038817916597418
50.26,-0.00390132,-0.0269565,0.0081502,-0.030388702133774877
50.28,-0.00392518,-0.0285859,0.00685243,-0.03072035308531501
50.3,-0.00400399,-0.0300048,0.00613439,-0.0314211592953209
50.32,-0.00400399,-0.0301483,0.00593943,-0.03136963314329034
50.34,-0.00400399,-0.0302815,0.00581572,-0.03137929429679606
50.36,-0.00410666,-0.0312897,0.00580192,-0.03237358256208416
50.38,-0.00410666,-0.0318385,0.00520194,-0.032322524270365305
50.4,-0.00410666,-0.0320118,0.00495204,-0.032245868021073106
50.42,-0.00410666,-0.0324431,0.0045508,-0.03227586992833648
50.44,-0.00410666,-0.0328,0.00427981,-0.03236188457072001
50.46,-0.00410666,-0.0325336,0.00452822,-0.03234385590167642
50.48,-0.00410666,-0.032483,0.00452025,-0.03228536594485562
50.5,-0.00410666,-0.0328185,0.00417086,-0.03227132835521863
50.52,-0.00410666,-0.0328901,0.0042147,-0.03238679441115427
50.54,-0.00400399,-0.0328,0.0033696,-0.03145161876540146
50.56,-0.00400399,-0.0325648,0.00352671,-0.03137352444123015
50.58,-0.00400399,-0.0323151,0.00374289,-0.03133997876933525
50.6,-0.00400399,-0.0316,0.00453137,-0.031413376699441276
50.62,-0.00410666,-0.0313525,0.0056816,-0.03231619359268587
50.64,-0.00410666,-0.0312699,0.00574943,-0.03230133026248201
50.66,-0.00410666,-0.031763,0.00524756,-0.03229265998652974
50.68,-0.00410666,-0.0304735,0.00659301,-0.03234853509822208
50.7,-0.00410666,-0.0293628,0.00770454,-0.03234936083878896
50.72,-0.00410666,-0.0294329,0.00764673,-0.0323617469472922
50.74,-0.00410666,-0.03,0.00706123,-0.03234330540796517
50.76,-0.00410666,-0.029886,0.00713672,-0.032304770848177344
50.78,-0.00410666,-0.0297022,0.00734025,-0.0323244509983547
50.8,-0.00410666,-0.0292229,0.00783904,-0.03234399352510423
