path,n,duration_s,v_mean,rmse_v_pred,rmse_v_null,rmse_v_imu,rmse_a_one_step
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/248/sim.csv,2897,57.92,8.396779254401105,7.025378852813927,1.805898776421366,0.9008948443722947,0.36667889903121914
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/29/sim.csv,2900,57.98,16.88816631034483,11.278104097056325,10.707691832298197,3.5075581823645003,0.4920141021036069
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000042--c02c26948e/8/sim.csv,2899,57.96,16.40654642980338,6.813247134322264,1.9969414411863515,3.3345387923858874,0.7737300028567782
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000016--fc495601a5/18/sim.csv,2897,57.92,15.489224017949603,7.971655532596623,10.447197465032616,4.275647319073053,1.3196831838081715
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/00000068--0120152e40/2/sim.csv,2899,57.96,19.41845670541566,6.4209655185818315,8.142396972360775,0.75869560651228,0.8981649446490861
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/814cee3a16cab578/00000001--85d32ca40c/0/sim.csv,2973,59.44,9.562239455734948,3.5809119845690613,5.4514534210367716,9.714328476545026,0.9907443296119502
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/e353ed44ddfe5e54/000000a0--30ae230164/30/sim.csv,2899,57.96,5.229301527733702,9.303209772817898,8.054182634656256,3.458183752086026,0.8941008790500681
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000002--997bd890f0/135/sim.csv,2900,57.98,24.129148379310344,4.048791443906539,3.4191827955758765,1.4836232154197972,0.4100057726342518
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000021--91ad1e902f/4/sim.csv,2899,57.96,7.929218126733355,13.426074212620815,10.412159783811969,7.171764098722535,0.6260484720955521
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/00000015--8c89a7e410/71/sim.csv,2899,57.96,32.05686019317006,2.129058985525151,1.6039517022764738,3.641065000010532,0.37142867024554244
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/10/sim.csv,2899,57.96,5.458576152169713,10.511195516071187,9.32236562336193,1.1392843152876184,0.67164736729966
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/26/sim.csv,2899,57.96,19.87249085891687,9.56920639906354,10.297307032791892,3.033891150085419,0.6284392824558537
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/112bd787ceca718d/0000001d--8a5cbb31ce/16/sim.csv,2901,58.0,5.0333773611857975,5.001743718462157,10.043792413487232,1.0601050091440478,0.7134586412691434
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/42f08a29af3699f4/0000007f--c00f75ee4b/28/sim.csv,2899,57.96,0.0,0.0,0.0,0.0,0.7195439785617135
./data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/234/sim.csv,2899,57.96,4.768130306484995,16.76514406251641,23.041911114011793,0.26824549960907607,1.0157091574433084
